provider,Row Number,Encryption Time (ms),Encrypted Data Size (KB),Transaction Size (KB),CPU Usage (ms),Memory Usage (MB),Transaction Confirmation Time (s),Transaction Hash,Estimated Gas,Actual Gas Used
http://localhost:8545,969,14,156.19,44.22,14.81,0.86,9.13,0xa5779c79c41b8850c057f29c17515ff3d66e3f43b2d1a0c854e5d06040c652b3,2740698,2740417
http://localhost:8545,970,21,156.25,44.22,62.69,1.74,8.12,0xfdd1f29d31745194492d9f87cf5351982410b861b49536817620d875f0f4f69d,2740737,2740456
http://localhost:8545,971,22,156.40,44.22,22.48,0.86,9.14,0xa934d98992d1810679565dbdefb27d3c0be9032e66443dbc1e11a4fe3c6cbf97,2740725,2740444
http://localhost:8545,972,13,156.38,44.22,13.08,0.86,9.12,0xc160ab18970617ee4de09be1f9e14d0ab89672713b7ba3cddfdc9278f9390a37,2740740,2740459
http://localhost:8545,973,17,156.27,44.22,16.57,0.85,9.12,0x42335df90e2ab5c0a8ab3e77edfb974fd54e1ed3e0d161e6374535bcb6d6f5fc,2740731,2740450
http://localhost:8545,974,19,156.14,44.22,46.64,1.32,9.12,0xf173f1d161ec5784a5b583300b2e7bb1b4366ec303f520737ee7178cb818b047,2740671,2740390
http://localhost:8545,975,15,155.99,44.22,14.85,0.87,8.13,0x92aa07328a845e4d29a51e62305a3fa600d89652aaefd81e40910cb5add88712,2740728,2740447
http://localhost:8545,976,13,156.22,44.22,13.71,0.87,9.13,0xb8d06cdbb4e010b7969636d4025a509cfc5eccbbf573d2466cb772fc7f109ca2,2740743,2740462
http://localhost:8545,977,17,156.15,44.22,17.06,0.86,9.13,0xd1d847ab51cf370fc304eadb348d04bd944f4e6a3318dc8f3dc1d3e79effdf3c,2740740,2740459
http://localhost:8545,978,25,156.25,44.22,75.11,1.61,11.14,0x525468236257068f545e3a79be313db0485c29c4360ddf69f932e1b69d26e3c1,2740743,2740462
http://localhost:8545,979,19,156.49,44.22,18.14,0.87,9.17,0xda47e7dc410611f8b398f3b09cd4dbb1ebe9068288e40df702a865d604deca4e,2740719,2740438
http://localhost:8545,980,15,156.04,44.22,14.70,0.87,8.14,0xdc2b358f718aa3428b159e3e65ab0b15166be5ed8c7f81d5f83ecaac7cf4e4ec,2740719,2740438
http://localhost:8545,981,16,156.34,44.22,16.09,0.86,8.13,0x9fe908b9c3452aba5a97dcfd64cbd743a74eb5d41070bf224c70bb7f79148282,2740725,2740444
http://localhost:8545,982,29,156.05,44.22,69.09,1.58,8.16,0x12417e611c7b168a4c835b706fe9ba133f7718627df1d738bdc1aacc6ffe45bd,2740701,2740420
http://localhost:8545,983,15,156.26,44.22,15.05,0.85,10.11,0xe5f975c1674e342a503d4d9113b8cfb92ec8e564a6e3dc6331ac7e25d520f752,2740794,2740513
http://localhost:8545,984,16,155.94,44.22,15.23,0.86,8.13,0xfa3fce9ca09453b5b869f69f807e8f71ff9836aac01d05f8c6a87cec46e3c8ee,2740671,2740390
http://localhost:8545,985,18,156.19,44.22,28.49,0.86,9.18,0xedfe35f1934e52bb4d11f68bcd64ec6915d8e07bd7e9d2b2618e433a549c0e90,2740755,2740474
http://localhost:8545,986,25,156.03,44.22,57.73,1.43,8.16,0x7a2fb053a89b306a72bcb1f46413eb5c4510c61cc946a21246254b519e61593b,2740779,2740498
http://localhost:8545,987,19,156.17,44.22,19.71,0.87,9.13,0x2b7af404e71aaab3a0f07f79a9421f36265fc1708ca1eb5b8d06a1115a82eb10,2740737,2740456
http://localhost:8545,988,21,156.12,44.22,24.31,0.87,9.12,0xfc70aea6c82f9fb21c8478d72346686b543f8787e752103001a165d72ebd956e,2740728,2740447
http://localhost:8545,989,21,156.38,44.22,20.89,0.86,9.13,0x6dc0a8ee527cffeada27dcd0a2d2871bfd5d7cc95b6dcfaafc1ceeeb205d94cf,2740704,2740423
http://localhost:8545,990,22,156.08,44.22,51.33,1.60,9.13,0xd0c07acded51f41e57e4282f873fd602b501fc76a0993d02518dd17a7a77af35,2740632,2740351
http://localhost:8545,991,14,156.25,44.22,14.64,0.87,8.11,0x6793726a5d4ca79eab06e18cf326563ef64d69c0ab3a2126b6b2e799cc836128,2740758,2740477
http://localhost:8545,992,20,156.25,44.22,19.23,0.87,8.12,0xc653f7eba95c633fe9fc02ad3f588cb4f4b09c34affe31dcf7a32e1bb0338117,2740764,2740483
http://localhost:8545,993,15,156.02,44.22,15.13,0.87,8.13,0x149a14ad310ece4e322199e881cfb674cc1079241097537a672f7f1da21a0b4d,2740764,2740483
http://localhost:8545,994,19,156.26,44.22,52.78,1.65,10.13,0xd9b4ff001cd935036dade1dda3bfb9c23bfc271a29e8d7043cc705a1bb420725,2740755,2740474
http://localhost:8545,995,13,156.01,44.22,12.85,0.86,8.15,0xa49d30bd4577446b1e011e7a219fc3a0965679e6d9c76b1d0fca6da2de7b4956,2740656,2740375
http://localhost:8545,996,18,156.01,44.22,18.12,0.87,9.13,0xb9f5af9e4a80250a699031c8b7da045050a08d0ceaea6ac1984a69e0625ca7f7,2740779,2740498
http://localhost:8545,997,24,156.14,44.22,24.04,0.86,9.12,0xce4c76e22a3de9edf1c7a04683abcc06235754e791a5b34d5be259ba85f21543,2740749,2740468
http://localhost:8545,998,23,156.03,44.22,54.02,1.62,9.13,0xcafa3cdc13786bedbc62f7cbd5960e2462f322cce768d37e457df3d2199ddeab,2740731,2740450
http://localhost:8545,999,17,156.19,44.22,16.74,0.87,8.12,0x3f60c3d6fd32ec37d0961caf120310baa91202e17d192f021809f28d53e8be56,2740797,2740516
http://localhost:8545,1000,16,156.13,44.22,15.57,0.87,9.12,0x71b2969b2638d072650d45c20cf731e09b25b2f305e80b31dfb0be51ccca7fb2,2740761,2740480
http://localhost:8545,1001,12,156.20,44.22,12.12,0.86,8.12,0x1fcfd4597b3b4681ac733a30f0644e0631c80cadf709e48d223a20f98417905d,2740737,2740456
http://localhost:8545,1002,28,155.98,44.22,67.56,1.48,8.13,0xa745b45967361ef7ed68a1b49475a6c9438921a660e8d95705eb0cfd826ceedf,2740782,2740501
http://localhost:8545,1003,15,156.16,44.22,14.40,0.86,9.13,0xcf6df880689e72b032966ddb5c780fc9b34995561955f58fa97d1b70fcbfaa8c,2740719,2740438
http://localhost:8545,1004,18,156.18,44.22,18.04,0.87,9.12,0x693c8f6610df570d9b77148087243e8e7f8810b5ac3dccb2bd58cd7daa58a463,2740803,2740522
http://localhost:8545,1005,19,156.13,44.22,26.28,0.87,9.12,0x3c0b9a64ee393501fb24a7f53194827699a523a260b6a04f4305c52d520120c7,2740713,2740432
http://localhost:8545,1006,31,156.17,44.22,57.10,1.48,9.11,0xa0e7036ba3d66aee8871c0829d6f436dfd4e6ec9453e5728b5d05d01d9171f96,2740779,2740498
http://localhost:8545,1007,15,155.98,44.22,14.62,0.86,8.19,0xf2380e7877539c27a145f08d4c066d5e3153818b1b67a736124967ac28f83832,2740722,2740441
http://localhost:8545,1008,19,156.37,44.22,19.49,0.86,9.12,0x271789804e45318065770d4e5c7fe3b27df7e363bca040ee14f21833e380bcca,2740767,2740486
http://localhost:8545,1009,16,156.19,44.22,16.63,0.87,9.14,0x9e037e50a3296f3895b525bd3daff692fc839c88912b5fabc96c68abff091af2,2740782,2740501
http://localhost:8545,1010,25,156.17,44.22,68.26,1.67,9.15,0x4bde8efc1f33889e11ac1b0b766c984046140b6274e2937109c32edd3fb6545c,2740764,2740483
http://localhost:8545,1011,19,156.28,44.22,18.93,0.86,8.12,0x81fb2d28781d5edb9420170935fa0a6f9f092a07e3dfea511242e9925af0a4f1,2740740,2740459
http://localhost:8545,1012,15,156.14,44.22,15.03,0.86,9.11,0xb2460bbc8063acb5fccd547aded32a6a0179d995eb4393e6f3e12d9f591e343b,2740788,2740507
http://localhost:8545,1013,17,156.05,44.22,18.34,0.86,9.13,0x51b746f0fdc176424c1d50148a98f2e6d26c30139fda032783301b81651b5ac5,2740749,2740468
http://localhost:8545,1014,18,156.18,44.22,53.80,1.79,8.12,0x52579b8bd5c19efb1f7a0b369c29904abe82aaef27133683c3975ff4075dbec6,2740740,2740459
http://localhost:8545,1015,16,156.15,44.22,16.74,0.86,9.13,0x9f7087394d99724152035b3b8d22c2c1a8209937ec9f3586a1d0716c00e4c5e7,2740710,2740429
http://localhost:8545,1016,24,156.26,44.22,24.25,0.86,9.12,0x9a09a7e79b6ed90dd4da6bc64cd271f711e97da0cc77950bf4b03de1a053789a,2740764,2740483
http://localhost:8545,1017,17,156.15,44.22,16.83,0.85,8.13,0x008f3a815302e8a7662d1f2f33d38cf7b04a88dddcf07dbf43acd9468afb2999,2740791,2740510
http://localhost:8545,1018,51,156.13,44.22,78.16,1.14,8.16,0x205f166f8433c34153096387ba85adf432615597ca68710e57a2747b3794d507,2740824,2740543
http://localhost:8545,1019,24,156.00,44.22,23.84,0.87,9.13,0x1a866e6f84d7312b2013b2add0811ae87ae038f0cc80ffb64e8828982afc84c1,2740668,2740387
http://localhost:8545,1020,19,156.19,44.22,18.44,0.87,9.17,0xe6211825c720aa9bef3d191d9e386ea61cf09a555fc4f5b0c24454860834f834,2740746,2740465
http://localhost:8545,1021,15,155.99,44.22,15.50,0.88,9.14,0x9f904ea136b864d3fb7485741aecc8be13c27716e1f8a0f272a70dfbdcfaf418,2740704,2740423
http://localhost:8545,1022,32,155.92,44.22,72.65,1.85,9.13,0xc553594fc8653927763818f962928ab77a2011191c66e97738bfa54e1dd253b8,2740737,2740456
http://localhost:8545,1023,13,156.36,44.22,12.86,0.86,9.12,0xb1f70754e0d13b868e025536aa7861b4661d6dfa602819c05bd3a129134f5ed2,2740728,2740447
http://localhost:8545,1024,15,156.13,44.22,17.82,0.86,9.14,0x04209daaf92eae72d789a4da2c52a1bb1790297254777834ec7e531789c3a709,2740770,2740489
http://localhost:8545,1025,17,156.31,44.22,17.00,0.86,8.12,0xfb1a9443172b109fc33ef0595b22772067fd814b4d45d8ab27baee6b4583c24b,2740737,2740456
http://localhost:8545,1026,25,156.04,44.22,55.87,1.56,8.15,0x5d7c82d8d5a17ee2d9df6f3f4a9e99f88c3842a7f33ba51fe7d3a37fda9632da,2740701,2740420
http://localhost:8545,1027,18,156.35,44.22,18.31,0.86,9.13,0xdea7dc322acce07736f5e535019563ebd91403a1b4ae5660adbd82b7f542b153,2740821,2740540
http://localhost:8545,1028,21,156.22,44.22,20.23,0.86,9.13,0xfcc8dfab231bf6b303c0fae94b9d6ac9823ccddd19b46c29eacd0ff3806ce906,2740773,2740492
http://localhost:8545,1029,14,156.28,44.22,13.44,0.87,9.13,0x46578686d06992f6b12000df59ac7661731220d1e91f722b570b5635c8a85428,2740734,2740453
http://localhost:8545,1030,23,155.97,44.22,53.62,1.45,8.14,0x8178124c7401b9188a305a2e3f4fe27bac46ae54fce21115f70ab1609f3dc115,2740737,2740456
http://localhost:8545,1031,17,155.97,44.22,17.54,0.87,9.14,0x8d3fa465cb05db24092e8d8df6bdcc1347309504ca180be11f0682cbdce59d09,2740644,2740363
http://localhost:8545,1032,28,156.28,44.22,28.05,0.86,9.14,0xd68f68af15a5d469917407471b04c3645fef8d7c97bd114bf8f57dad803eefa3,2740725,2740444
http://localhost:8545,1033,22,156.31,44.22,30.05,0.87,7.13,0x492d054af9fa3170185980c375ca8c47a57ced182028e8dc6c3d483e1df87b9f,2740716,2740435
http://localhost:8545,1034,30,156.13,44.22,63.67,1.71,8.13,0xc2e22400c574e73e30017f9bbd855d67be5c47df50b216134ab7acd5fc32da5d,2740758,2740477
http://localhost:8545,1035,17,156.11,44.22,16.41,0.85,10.12,0x871a503fb5df9bf9db10140b78b07fd891d2a89b2a1e6dc62ec4cd99c8560130,2740758,2740477
http://localhost:8545,1036,26,156.19,44.22,25.60,0.85,9.14,0x14bb2a2427dd477aaa8b782b939ce49dffc74d0af9af797cdb7773744a1028ff,2740746,2740465
http://localhost:8545,1037,23,156.23,44.22,22.32,0.85,9.13,0x1735f6931cd79bfcab475c73e9d018ac32ca0023f11977f3ff9e1ab2c38c3c2d,2740722,2740441
http://localhost:8545,1038,19,156.12,44.22,51.07,1.72,9.12,0x886cfa12a37b00076044a682f20383a3de0f9e466bf54816d9afdca0284a7157,2740758,2740477
http://localhost:8545,1039,17,156.04,44.22,16.50,0.86,9.12,0x5209768faabc4202ba5a486403257daff58ce5da32ba51f57835a7f1b0b44866,2740674,2740393
http://localhost:8545,1040,19,155.99,44.22,18.40,0.87,10.14,0xdb32b919edfd33390a8c327add8a5b9dc53efbf52526b27b9129c5354b819e80,2740731,2740450
http://localhost:8545,1041,17,156.10,44.22,16.71,0.86,9.13,0x075a92142f41bf16da65363bf3f77bec41026dc82d406fb1b9c92fe6684dcd82,2740683,2740402
http://localhost:8545,1042,16,156.14,44.22,37.84,1.51,9.13,0x2a5994a34ba05d0d0fbc3dd083b27befb410921058acd5ee5f0a0d4cb10de1db,2740668,2740387
http://localhost:8545,1043,27,156.19,44.22,27.84,0.87,9.12,0x488249a807910d1c3dd98afbd52ffceb4c38a609a6a86073438e2b7bb96f5012,2740722,2740441
http://localhost:8545,1044,18,156.31,44.22,17.46,0.87,8.13,0xf0e24d50cce3bf66ae7bc4d89a3a55f6d2353a55ccae1f9634995422599e8d3f,2740767,2740486
http://localhost:8545,1045,22,156.22,44.22,23.27,0.86,8.12,0x7f75bb4985adc5d57b50d7ec15fd31a69d51ca3d7e2274793f7fbed0fdfbef94,2740776,2740495
http://localhost:8545,1046,20,156.19,44.22,58.42,1.61,8.12,0x4ea6203ca151e85b809347c974cd3e0d7094f19c95dc1399d886a761bcb0de79,2740674,2740393
http://localhost:8545,1047,15,156.12,44.22,15.52,0.86,10.13,0xc30e95419b4b4119bf0b86e0bd759a697f0006747f164348d763fead11f27a70,2740761,2740480
http://localhost:8545,1048,13,156.24,44.22,13.29,0.86,8.13,0xf90751736594a49bd87d375491e8833d5c03fdb2a35aad6eb1201f3200354610,2740800,2740519
http://localhost:8545,1049,19,156.40,44.22,19.07,0.87,9.13,0xc0f3f21d37fd1bc0679cf662202c150a481e20bff04ae552410bce94ea468729,2740764,2740483
http://localhost:8545,1050,23,155.94,44.22,59.59,1.51,9.13,0xcfb87b68799575cd246a21c13a94130acbbd1eba9113467b161acf69e4f2afb2,2740806,2740525
http://localhost:8545,1051,15,156.44,44.22,14.91,0.86,8.12,0xeb7bd5bbb9c71e8191687e78734d03b08facbdabcd436fdcf3b3f2ec78625948,2740782,2740501
http://localhost:8545,1052,18,156.17,44.22,17.58,0.86,9.15,0x353a2e156ff657ba46a4c4478971443423f3521171902f871ff6ec7e0d639962,2740755,2740474
http://localhost:8545,1053,12,156.10,44.22,12.44,0.85,9.14,0x9356ff4e2c3a67b9fc0f286a552c91009ad1f667c163e6d4d4734f94c0ecef27,2740770,2740489
http://localhost:8545,1054,22,155.94,44.22,71.37,1.79,8.14,0x9fc3879ecce5122133858ec88e3e966b8d3aa5664ff76ceb53e3f983cc237bfa,2740701,2740420
http://localhost:8545,1055,14,156.31,44.22,13.90,0.86,9.11,0xc96d3ad64b3837ae466c9057be0e59274d2d025596d02d1990a37427f29548ac,2740776,2740495
http://localhost:8545,1056,19,156.15,44.22,18.72,0.86,10.12,0x7f0529b7593d2b9b6348f79a5d11729dcc19f0fdbb767acb101362ac9a3afd8a,2740689,2740408
http://localhost:8545,1057,12,156.11,44.22,16.65,1.02,9.16,0x7c3c97830c218546fe805337173f952bf1447a1b4f33f22352142b9fc7d5c581,2740716,2740435
http://localhost:8545,1058,23,156.27,44.22,54.31,1.27,9.18,0xadeda5a4ca38ecdcfa2fa3478ba5957dffbce9ed3abea7e589c2d619e0c28ec9,2740749,2740468
http://localhost:8545,1059,27,156.12,44.22,27.81,0.86,8.12,0x0d2329ea8fcafd3e276fb811b36b271ea2194d07baa266acb150ce48fbdc320a,2740734,2740453
http://localhost:8545,1060,14,156.07,44.22,14.31,0.86,9.14,0x9a3160d1581e81cce5e569fc0e7319f2d99f098890bd371bf07951d6cfc576d1,2740773,2740492
http://localhost:8545,1061,43,156.16,44.22,33.14,0.86,9.12,0xe971d4ce222855df14985c0815dd30eb25701d058c055e395d86ffee91a9422f,2740782,2740501
http://localhost:8545,1062,25,156.01,44.22,69.12,1.43,8.13,0x6b70c4ceb27f1da4f4c394fd0b25ea5d989134ddbdb6305cf3d21bcca34390ec,2740767,2740486
http://localhost:8545,1063,18,156.39,44.22,19.85,0.87,8.12,0x8e3e1dabc8ec72e424bb9788dd91a2113766edc931ad6687d5a778f7336cf27f,2740749,2740468
http://localhost:8545,1064,15,156.18,44.22,15.07,0.87,8.15,0xc8e77791de5b29594e40fa35a4d83b00ab79a9919b5bb60c4637a70f80466366,2740761,2740480
http://localhost:8545,1065,17,156.32,44.22,16.80,0.87,10.15,0xeb1de19f63268b7036d950e3ef84847b2cdf40aa8adf21a5f61b3996b3770fd3,2740725,2740444
http://localhost:8545,1066,28,156.15,44.22,64.67,1.32,9.19,0xf4f1521cfdd5dff90d4093b5b88ad7aa307c36779f7e65dfc803a79b3d1f0571,2740677,2740396
http://localhost:8545,1067,19,156.44,44.22,19.17,0.87,9.12,0x522008a65b2a0ef793623783eceed5e22fc8bd4aaa01e9c0c2588039a1415e2e,2740740,2740459
http://localhost:8545,1068,15,156.04,44.22,15.30,0.86,9.13,0xac9bf74973048800f3c579cd570c51443721ee5720deb772922b262351dfae8d,2740671,2740390
http://localhost:8545,1069,16,156.38,44.22,16.05,0.87,9.15,0xf3261d69859267b89ae50e52c9a00e7d810d2d236fdb136ed06e10e5529b8a72,2740776,2740495
http://localhost:8545,1070,24,156.32,44.22,55.40,1.42,9.12,0xbcd2e6e9b54f274a46b46f823282ff3c30eae8eaac75a39d2b250335018a0e29,2740749,2740468
http://localhost:8545,1071,18,156.20,44.22,17.25,0.86,8.12,0xa33ada1dfd38a5221a35231ac24ea2a8d54d322f8383cb50825e17884506abe7,2740782,2740501
http://localhost:8545,1072,16,156.17,44.22,16.71,0.87,9.13,0x0483750d5766b775c1d2a1d000c00128641ac30ceaf45349813a968628b81982,2740803,2740522
http://localhost:8545,1073,17,156.15,44.22,16.94,0.86,9.13,0x86de0ca0e318142c345ef037643ae0ebc16fdc68994f4b6da8ae87fd1906257a,2740782,2740501
http://localhost:8545,1074,50,156.11,44.22,66.92,1.19,8.13,0x591136f14797080892d4608b93e9d06f4070045d95a5c9bb5182867764c26e59,2740764,2740483
http://localhost:8545,1075,12,156.19,44.22,12.67,0.85,8.14,0x8cf01c83cd03a8977f86b82458664fb4081a4a643499aa8a6ec20c2440e8c1fd,2740731,2740450
http://localhost:8545,1076,15,156.19,44.22,15.18,0.85,9.12,0x702fb2411daa0a5af4259a766968c079752d5e6c5819e6c6c0737344d9f481cd,2740743,2740462
http://localhost:8545,1077,15,156.03,44.22,14.84,0.85,9.14,0xa6defc5af0f82b79db4ffffad50dbc74e669383dcf6702873befc473be23492a,2740764,2740483
http://localhost:8545,1078,20,155.96,44.22,54.79,1.85,8.15,0x808e09dd4c1f491f32d3234c401ced074d3b7a34019648233af569f0cd99903d,2740683,2740402
http://localhost:8545,1079,19,156.15,44.22,19.34,0.86,10.11,0x253e53050a8268d98adf8d2da3c70aa7af653b3faa95eb19c9135b6a6f71019b,2740740,2740459
http://localhost:8545,1080,15,156.09,44.22,14.90,0.87,8.14,0x6085c29ae3b0f377583594db445bcc54b561acb816c3d68d133615e8df0be782,2740728,2740447
http://localhost:8545,1081,19,156.16,44.22,18.55,0.86,10.14,0xa64dd13a2b3528a20abb703d9dc2afda3ce7a188d4159af5e63873023040fc52,2740773,2740492
http://localhost:8545,1082,18,156.19,44.22,43.35,1.59,9.11,0xc24ae4875f74b77d791414269bdc8fadd103a2130061b1b2abab74e128624c64,2740749,2740468
http://localhost:8545,1083,15,156.17,44.22,15.12,0.86,8.15,0x80ed74babf7b5c503e70092d6d10e9ceeb5c8cee77e479e47ef9df83e47dfadf,2740719,2740438
http://localhost:8545,1084,18,156.26,44.22,18.24,0.87,9.12,0x86c2b93fbdc9f316177e5d58e5a05771d14beb7b3c758220e6d431080bb21a03,2740746,2740465
http://localhost:8545,1085,13,155.87,44.22,15.62,0.87,8.14,0x60f3a7f036f4602b383d6f3af6445c1227207e1b9e99ccd8b62eeebea6296e1e,2740674,2740393
http://localhost:8545,1086,82,156.06,44.22,102.27,1.34,9.14,0x5e104a2dd304b51497bdbe36fa77cffc4e57a268110452b1d8e3d53890b17343,2740731,2740450
http://localhost:8545,1087,14,156.30,44.22,14.49,0.87,9.11,0x648d995ffe126a81123390ef27467e17b9b8cf34d7ee0355c37d4043a4a3f3b5,2740767,2740486
http://localhost:8545,1088,13,156.16,44.22,12.39,0.86,9.11,0x8ee37af9412bb00d8d66ba3f4f5e025768401f230049bf22e6ddb5b6a77099c2,2740728,2740447
http://localhost:8545,1089,16,156.17,44.22,16.17,0.87,10.14,0xe2d217c158a350ca5b8df7811509721882916fdbbaa4485ad46974e2c75d49f5,2740722,2740441
http://localhost:8545,1090,23,155.87,44.22,68.94,1.83,9.16,0xf520610caab50f53032337ede9613003fa334ad8a6f74eb2c0172ef73a7ad24a,2740755,2740474
http://localhost:8545,1091,17,156.32,44.22,18.41,0.86,9.12,0x26df22e92b146e2860af411bf327ee51a9b3b01790870a4235aeef43ccee42c0,2740701,2740420
http://localhost:8545,1092,16,156.06,44.22,15.87,0.86,9.13,0x46b100902a773da2a87b34f162559cf9e80c808ae8f7e2bc68ae6c1d70a3f785,2740746,2740465
http://localhost:8545,1093,17,156.03,44.22,17.37,0.86,10.13,0xc8e73742de5d5365036bf5f8caf2f5cf9fa25f20a5a10ff2e006c317fc20b999,2740680,2740399
http://localhost:8545,1094,26,156.22,44.22,63.91,1.56,11.12,0x8e57087a8c3df3ffa6cd213b9ee0c4efc3900a087cbfb751d86c1ee7e83a25e6,2740686,2740405
http://localhost:8545,1095,17,156.02,44.22,17.01,0.86,9.12,0xb2e350594fd51b247fb9347c3383a8a48e2580cd081040d1562ea8a8ab6cb7f7,2740791,2740510
http://localhost:8545,1096,15,156.05,44.22,15.63,0.86,8.11,0x3eb4540eca48dd4c1a40ec756337316ad28314022e4110d17716f21dab2cf0c7,2740698,2740417
http://localhost:8545,1097,18,156.08,44.22,18.15,0.85,8.15,0x3bfae4f0dfcf29a043616723596fcb64e27c4ccf73cbc49a915f6eb9317f4bec,2740749,2740468
http://localhost:8545,1098,23,156.05,44.22,66.89,1.92,9.13,0xdad12cb069bcab451afc0d023b0dde9510af6a5165b7e220717f690b65f22b03,2740707,2740426
http://localhost:8545,1099,15,156.13,44.22,17.22,0.86,10.11,0xb9932151c2838deebc6e3d2303a74a805e03e02831aff0a448be41219641dbae,2740677,2740396
http://localhost:8545,1100,17,156.10,44.22,16.54,0.85,8.12,0x6e3f2ddca346442950677d5b9e2bda64cfbb9f737d91eb76d89b0cc23b32ab71,2740674,2740393
http://localhost:8545,1101,17,156.12,44.22,16.60,0.85,9.13,0x399811ec0e4b5f3f40fcc2740aa2da3f20cbc305f23b293487565c29f18fea7d,2740740,2740459
http://localhost:8545,1102,19,156.18,44.22,61.74,1.74,8.12,0x154b6e9ddfd894b9ad67d5a68083767fc500401454237be1deafe4f277d9619a,2740707,2740426
http://localhost:8545,1103,28,156.34,44.22,27.86,0.86,8.12,0x4ffc9819d870c659af28cc01ed4363f8b4b2180e23cda6ca84be26cf61ce0585,2740797,2740516
http://localhost:8545,1104,16,156.18,44.22,16.66,0.86,9.14,0x6732529894a37e6ad43e14f1c3fa4b504fa0e651911a31bb2ea89ab93c36ce20,2740767,2740486
http://localhost:8545,1105,20,156.21,44.22,19.84,0.86,9.14,0x86338921f15f2f6d77b022666400b6a042c6a23d9a654ee5dd858fbfec098c36,2740746,2740465
http://localhost:8545,1106,22,156.21,44.22,56.90,1.43,9.13,0x8f610d0851d924bcac8f489faba51c7cd98343aeb6d1736fc8c1fb91fb8f5340,2740680,2740399
http://localhost:8545,1107,15,156.00,44.22,14.52,0.87,10.12,0xaecbf0ae1b74a38fce810f7f26dd39e8b3b2ae9d54a33fe828a8872eb14fecf1,2740731,2740450
http://localhost:8545,1108,19,156.08,44.22,19.09,0.87,9.18,0x576ef7fed982792a911994822684c61ee11ea72f062d990fab6d273a4c5fc90c,2740803,2740522
http://localhost:8545,1109,24,155.99,44.22,37.44,0.86,9.12,0x558f38eceff8e90569c4a5bdc36dd25316f561265b8ad6a5a22f2b28d555d174,2740716,2740435
http://localhost:8545,1110,24,156.30,44.22,55.62,1.39,9.13,0x36028f142b846136e54504226a06c44f896b928a289910e20c8678b02404a2dd,2740788,2740507
http://localhost:8545,1111,28,156.27,44.22,27.98,0.87,8.13,0x52570657a64d94ec1bb477c7e93f396d440690404d1df70a7c84259c78d0e1ed,2740734,2740453
http://localhost:8545,1112,14,156.23,44.22,14.33,0.86,9.13,0x964f7c52cf3ece212b1838752b6cb0b8dc6664469845522263a6f7dc0b01c2d7,2740707,2740426
http://localhost:8545,1113,16,156.15,44.22,16.18,0.87,9.16,0x1b91f85d1f0f0985304d017360171d43d2137265a3e0e561423272198c4be291,2740743,2740462
http://localhost:8545,1114,21,156.28,44.22,51.34,1.44,9.13,0x4e3861c2ce2b95044046e05ddbb97ca1caa652d12f21b881c889e4fc620b7b7e,2740767,2740486
http://localhost:8545,1115,26,156.11,44.22,25.41,0.87,9.14,0x296166e7e577695381895d2397fc88568f57ebb0faf9b936311335f0a34d60c5,2740752,2740471
http://localhost:8545,1116,12,156.01,44.22,12.62,0.87,9.12,0x9851e90dff4e0b6a8dd3925f50287a1bb3a34cc201bb970ecaaff459b44048ae,2740755,2740474
http://localhost:8545,1117,17,156.10,44.22,16.83,0.88,9.14,0x6030a22dc44fab0484f89cbd8ed00c0061aa6726a814e1421042ef94c2e8f5b8,2740722,2740441
http://localhost:8545,1118,27,155.91,44.22,59.98,1.49,10.15,0xb46b8396d19d24868929c2336f9baa34457d0c90d314c98ccd782df499e8f8f8,2740698,2740417
http://localhost:8545,1119,16,156.22,44.22,15.94,0.86,10.12,0xcba94968e00011f1f1ba9ca8bffb3b42b43bf8fb776d6f2aca15d5792f3cddc9,2740719,2740438
http://localhost:8545,1120,14,156.35,44.22,15.70,0.87,8.13,0x772bd01b669bf9f52ac536fee80e2a970495bb588a5a870e26226056514db611,2740746,2740465
http://localhost:8545,1121,18,156.13,44.22,17.49,0.86,9.14,0x8858075dcccde0f0c88626abc489ea5d2d8dcda038002c0ba8f257790157f664,2740746,2740465
http://localhost:8545,1122,22,156.26,44.22,69.29,1.89,9.12,0xf927433c891da4280217c9f6a542026c717ea332456f5b5b3e01468a5cc7331a,2740695,2740414
http://localhost:8545,1123,30,156.09,44.22,30.23,0.85,8.13,0x251dcda45d944433b6293ad4335a23d6780f632601f630ae7b85f26eb26ca011,2740737,2740456
http://localhost:8545,1124,25,156.16,44.22,25.22,0.86,8.16,0x1f8b354a1ee381a1ec536005eecbbb1bc1e404be117f7dcd5784849510685310,2740692,2740411
http://localhost:8545,1125,14,156.30,44.22,14.30,0.86,9.13,0xc116e370496dc130477c1044ad55c920acb09d6649e483eb25dcd15f4c1657ff,2740734,2740453
http://localhost:8545,1126,26,156.13,44.22,57.07,1.41,8.12,0x9b6353ba804c36ba039b52fa2dcb01c69976e56b16c934767bf2ff5c18ac6321,2740719,2740438
